,cell_name,predicted_label
149130,149130,Malignant cells
149131,149131,Malignant cells
149132,149132,Malignant cells
149133,149133,Malignant cells
149134,149134,Hepatocytes
149135,149135,Malignant cells
149136,149136,Hepatocytes
149137,149137,Malignant cells
149251,149251,Malignant cells
149252,149252,Malignant cells
149253,149253,Malignant cells
149254,149254,Malignant cells
149255,149255,Hepatocytes
149256,149256,Malignant cells
149257,149257,Malignant cells
149258,149258,Malignant cells
149259,149259,Malignant cells
149260,149260,Malignant cells
149261,149261,Hepatocytes
149262,149262,Malignant cells
149263,149263,Malignant cells
149264,149264,Malignant cells
149265,149265,Malignant cells
149266,149266,Malignant cells
149267,149267,Malignant cells
149268,149268,CAFs
149269,149269,Malignant cells
149270,149270,Hepatocytes
149271,149271,Malignant cells
149272,149272,Malignant cells
149273,149273,Malignant cells
149274,149274,Malignant cells
149275,149275,Malignant cells
149276,149276,Malignant cells
149277,149277,Malignant cells
149278,149278,Malignant cells
149279,149279,Malignant cells
149280,149280,CAFs
149281,149281,TECs
149282,149282,TAMs
149283,149283,Malignant cells
149424,149424,Malignant cells
149425,149425,Malignant cells
149426,149426,Malignant cells
149427,149427,Malignant cells
149428,149428,Malignant cells
149429,149429,Malignant cells
149430,149430,Malignant cells
149431,149431,Malignant cells
149432,149432,Malignant cells
149433,149433,Malignant cells
149434,149434,TAMs
149435,149435,Malignant cells
149436,149436,Malignant cells
149437,149437,Malignant cells
149438,149438,Malignant cells
149439,149439,Malignant cells
149440,149440,Malignant cells
149441,149441,Malignant cells
149442,149442,Malignant cells
149443,149443,Malignant cells
149444,149444,Hepatocytes
149445,149445,Malignant cells
149446,149446,Malignant cells
149447,149447,Malignant cells
149448,149448,Malignant cells
149449,149449,Malignant cells
149450,149450,Malignant cells
149451,149451,Malignant cells
149452,149452,Malignant cells
149453,149453,Malignant cells
149454,149454,Malignant cells
149455,149455,Malignant cells
149456,149456,Malignant cells
149457,149457,Malignant cells
149458,149458,Malignant cells
149459,149459,Hepatocytes
149460,149460,Malignant cells
149461,149461,Malignant cells
149462,149462,Malignant cells
149463,149463,Malignant cells
149464,149464,Malignant cells
149465,149465,Malignant cells
149466,149466,Malignant cells
149467,149467,Hepatocytes
149468,149468,Malignant cells
149469,149469,Malignant cells
149470,149470,Malignant cells
149471,149471,Hepatocytes
149472,149472,Malignant cells
149473,149473,Malignant cells
149474,149474,Malignant cells
149475,149475,Malignant cells
149476,149476,Malignant cells
149477,149477,Malignant cells
149478,149478,Malignant cells
149479,149479,Malignant cells
149480,149480,Hepatocytes
149481,149481,Malignant cells
149482,149482,Malignant cells
149483,149483,Malignant cells
149484,149484,Malignant cells
149485,149485,Malignant cells
149486,149486,Malignant cells
149487,149487,Malignant cells
149488,149488,Malignant cells
149606,149606,Malignant cells
149607,149607,Malignant cells
149609,149609,Malignant cells
149611,149611,Malignant cells
149612,149612,Malignant cells
149613,149613,Malignant cells
149614,149614,Malignant cells
149615,149615,Malignant cells
149616,149616,Malignant cells
149617,149617,Malignant cells
149618,149618,Malignant cells
149619,149619,Malignant cells
149620,149620,Malignant cells
149621,149621,Malignant cells
149622,149622,Hepatocytes
149623,149623,Malignant cells
149624,149624,Malignant cells
149625,149625,Malignant cells
149626,149626,Hepatocytes
149627,149627,Malignant cells
149628,149628,Malignant cells
149629,149629,Malignant cells
149630,149630,Malignant cells
149631,149631,Malignant cells
149632,149632,Malignant cells
149633,149633,Hepatocytes
149634,149634,Malignant cells
149635,149635,Hepatocytes
149636,149636,Malignant cells
149637,149637,Malignant cells
149638,149638,Malignant cells
149639,149639,Malignant cells
149640,149640,Malignant cells
149641,149641,Malignant cells
149642,149642,Malignant cells
149643,149643,Malignant cells
149644,149644,Malignant cells
149645,149645,Hepatocytes
149646,149646,Hepatocytes
149647,149647,Hepatocytes
149648,149648,Malignant cells
149649,149649,Malignant cells
149650,149650,Malignant cells
149651,149651,Hepatocytes
149652,149652,Malignant cells
149653,149653,Malignant cells
149654,149654,Malignant cells
149655,149655,Malignant cells
149656,149656,Hepatocytes
149657,149657,Malignant cells
149658,149658,Hepatocytes
149659,149659,Malignant cells
149660,149660,Malignant cells
149661,149661,Malignant cells
149662,149662,Malignant cells
149663,149663,Hepatocytes
149664,149664,Malignant cells
149665,149665,Malignant cells
149667,149667,Malignant cells
149668,149668,Malignant cells
149669,149669,Malignant cells
149670,149670,Hepatocytes
149671,149671,TECs
149672,149672,Hepatocytes
149673,149673,Malignant cells
149674,149674,Malignant cells
149675,149675,Malignant cells
149676,149676,Malignant cells
149677,149677,Malignant cells
149679,149679,Hepatocytes
149680,149680,Malignant cells
149681,149681,Hepatocytes
149682,149682,Hepatocytes
150157,150157,Hepatocytes
150160,150160,Malignant cells
150163,150163,Malignant cells
150164,150164,Hepatocytes
150165,150165,Malignant cells
150167,150167,Malignant cells
150171,150171,Malignant cells
150172,150172,Malignant cells
150178,150178,Malignant cells
150179,150179,Malignant cells
150181,150181,Malignant cells
150182,150182,Malignant cells
150187,150187,Hepatocytes
150190,150190,Hepatocytes
150192,150192,Malignant cells
150193,150193,Malignant cells
150194,150194,Malignant cells
150198,150198,Malignant cells
150199,150199,Malignant cells
150200,150200,Malignant cells
150201,150201,Malignant cells
150206,150206,Malignant cells
150209,150209,Malignant cells
150210,150210,Malignant cells
150217,150217,Malignant cells
150224,150224,Malignant cells
150225,150225,Malignant cells
150268,150268,Malignant cells
150269,150269,Malignant cells
150270,150270,Malignant cells
150271,150271,TECs
150273,150273,Malignant cells
150274,150274,Smooth muscle cells
150276,150276,Malignant cells
150277,150277,CAFs
150278,150278,TAMs
150280,150280,Hepatocytes
150282,150282,Hepatocytes
150283,150283,Malignant cells
150284,150284,Hepatocytes
150285,150285,Hepatocytes
150286,150286,Malignant cells
150287,150287,Malignant cells
150288,150288,Malignant cells
150289,150289,Hepatocytes
150291,150291,Malignant cells
150292,150292,Malignant cells
150293,150293,Malignant cells
150294,150294,Malignant cells
150295,150295,Malignant cells
150297,150297,Malignant cells
150298,150298,Malignant cells
150299,150299,Malignant cells
150300,150300,Malignant cells
150303,150303,Malignant cells
150304,150304,Malignant cells
150305,150305,Malignant cells
150306,150306,Malignant cells
150307,150307,Malignant cells
150308,150308,Malignant cells
150309,150309,Malignant cells
150310,150310,Hepatocytes
151142,151142,TAMs
151143,151143,Hepatocytes
151144,151144,Malignant cells
151146,151146,Hepatocytes
151147,151147,Malignant cells
151149,151149,Malignant cells
151150,151150,Malignant cells
151152,151152,Malignant cells
151153,151153,Malignant cells
151154,151154,Malignant cells
151155,151155,Malignant cells
151157,151157,Malignant cells
151158,151158,Malignant cells
151159,151159,Malignant cells
151160,151160,Malignant cells
151162,151162,Malignant cells
151163,151163,Malignant cells
151164,151164,Malignant cells
151166,151166,Malignant cells
151167,151167,Malignant cells
151168,151168,Malignant cells
151169,151169,Malignant cells
151170,151170,Malignant cells
151172,151172,Malignant cells
151173,151173,Malignant cells
151174,151174,Malignant cells
151175,151175,Malignant cells
151176,151176,Malignant cells
151177,151177,Malignant cells
151178,151178,Malignant cells
151179,151179,Hepatocytes
151494,151494,TECs
151495,151495,CAFs
151496,151496,CAFs
151497,151497,Cholangiocytes
151498,151498,Monocytes
151499,151499,CAFs
151500,151500,TECs
151501,151501,CAFs
151502,151502,CAFs
151503,151503,CAFs
151504,151504,CAFs
151505,151505,CAFs
151506,151506,Smooth muscle cells
151507,151507,CAFs
151508,151508,CAFs
151509,151509,CAFs
151510,151510,CAFs
151511,151511,CAFs
151512,151512,CAFs
151513,151513,CAFs
151514,151514,CAFs
151515,151515,CAFs
151516,151516,CAFs
151517,151517,TECs
151518,151518,TECs
151519,151519,CAFs
151520,151520,CAFs
151521,151521,CAFs
151522,151522,TECs
151523,151523,CAFs
151524,151524,CAFs
151525,151525,CAFs
151526,151526,CAFs
151527,151527,CAFs
151528,151528,CAFs
151529,151529,CAFs
151530,151530,CAFs
151531,151531,CAFs
151532,151532,CAFs
151533,151533,CAFs
151534,151534,CAFs
151535,151535,CAFs
151536,151536,CAFs
151537,151537,Malignant cells
151538,151538,CAFs
151539,151539,Malignant cells
151540,151540,CAFs
151541,151541,CAFs
151542,151542,CAFs
151543,151543,CAFs
151544,151544,TECs
151545,151545,CAFs
151546,151546,Malignant cells
151547,151547,Malignant cells
151548,151548,TECs
151549,151549,CAFs
151550,151550,Malignant cells
151551,151551,CAFs
151552,151552,Malignant cells
151553,151553,Malignant cells
151554,151554,Stellate cells
151555,151555,Malignant cells
151556,151556,CAFs
151557,151557,TECs
151558,151558,CAFs
151559,151559,Malignant cells
151560,151560,CAFs
151561,151561,Malignant cells
151562,151562,CAFs
151563,151563,Malignant cells
151564,151564,Malignant cells
151565,151565,TECs
151566,151566,Malignant cells
151567,151567,CAFs
151568,151568,Hepatocytes
151569,151569,TECs
151570,151570,Malignant cells
151571,151571,CAFs
151572,151572,Malignant cells
151573,151573,Malignant cells
151574,151574,Malignant cells
151575,151575,Malignant cells
151576,151576,CAFs
151577,151577,Malignant cells
151578,151578,Malignant cells
151579,151579,Malignant cells
151580,151580,Malignant cells
151581,151581,CAFs
151582,151582,CAFs
151583,151583,CAFs
151584,151584,CAFs
151585,151585,CAFs
151586,151586,TECs
151587,151587,TECs
151588,151588,CAFs
151589,151589,Stellate cells
151590,151590,CAFs
151591,151591,CAFs
151592,151592,TECs
151593,151593,CAFs
151594,151594,CAFs
151595,151595,CAFs
151596,151596,CAFs
151597,151597,CAFs
151598,151598,CAFs
151599,151599,CAFs
151600,151600,TAMs
151601,151601,CAFs
151602,151602,CAFs
151603,151603,Monocytes
151604,151604,CAFs
151605,151605,CAFs
151606,151606,CAFs
151607,151607,CAFs
151608,151608,CAFs
151609,151609,CAFs
151610,151610,CAFs
151611,151611,CAFs
151612,151612,CAFs
151613,151613,CAFs
151614,151614,CAFs
151615,151615,CAFs
151616,151616,CAFs
151617,151617,CAFs
151618,151618,CAFs
151619,151619,CAFs
151620,151620,TECs
151621,151621,Hepatocytes
151622,151622,CAFs
151623,151623,CAFs
151624,151624,CAFs
151625,151625,CAFs
151626,151626,CAFs
151627,151627,CAFs
151628,151628,CAFs
151629,151629,CAFs
151630,151630,CAFs
151631,151631,CAFs
151632,151632,CAFs
151633,151633,T cells
151634,151634,CAFs
151635,151635,CAFs
151636,151636,CAFs
151637,151637,CAFs
151638,151638,CAFs
151639,151639,CAFs
151640,151640,CAFs
151641,151641,TAMs
151642,151642,TAMs
151643,151643,CAFs
151644,151644,CAFs
151645,151645,Mast cells
151646,151646,T cells
151647,151647,CAFs
151648,151648,CAFs
151649,151649,T cells
151650,151650,CAFs
151651,151651,CAFs
151652,151652,CAFs
151653,151653,CAFs
151654,151654,CAFs
151655,151655,CAFs
151656,151656,CAFs
151657,151657,T cells
151658,151658,CAFs
151659,151659,T cells
151660,151660,CAFs
151661,151661,CAFs
151662,151662,CAFs
151663,151663,CAFs
151664,151664,CAFs
151665,151665,CAFs
151666,151666,CAFs
151667,151667,CAFs
151668,151668,CAFs
151669,151669,CAFs
151670,151670,CAFs
151671,151671,CAFs
151672,151672,CAFs
151673,151673,CAFs
151674,151674,CAFs
151675,151675,CAFs
151676,151676,TECs
151677,151677,CAFs
151678,151678,CAFs
151679,151679,CAFs
151680,151680,CAFs
151681,151681,CAFs
151682,151682,CAFs
151683,151683,TECs
151684,151684,CAFs
151685,151685,TECs
151686,151686,TECs
151687,151687,CAFs
151688,151688,CAFs
151689,151689,CAFs
151690,151690,CAFs
151691,151691,CAFs
151692,151692,TECs
151693,151693,CAFs
151694,151694,CAFs
151695,151695,CAFs
151696,151696,CAFs
151697,151697,TECs
151698,151698,CAFs
151699,151699,CAFs
151700,151700,CAFs
151701,151701,Malignant cells
151702,151702,Malignant cells
151703,151703,Malignant cells
151704,151704,TAMs
151705,151705,CAFs
151706,151706,Malignant cells
151707,151707,Malignant cells
151708,151708,Malignant cells
151709,151709,TAMs
151710,151710,TAMs
151711,151711,Malignant cells
151712,151712,Malignant cells
151713,151713,Malignant cells
151714,151714,TECs
151715,151715,Malignant cells
151716,151716,Malignant cells
151717,151717,Malignant cells
151718,151718,Malignant cells
151719,151719,Hepatocytes
151720,151720,Malignant cells
151721,151721,Malignant cells
151722,151722,Malignant cells
151723,151723,Malignant cells
151724,151724,Malignant cells
151725,151725,Malignant cells
151726,151726,TECs
151727,151727,Malignant cells
151728,151728,Hepatocytes
151729,151729,Malignant cells
151730,151730,Malignant cells
151731,151731,Malignant cells
151732,151732,Malignant cells
151733,151733,Malignant cells
151734,151734,Hepatocytes
151735,151735,Malignant cells
151736,151736,Malignant cells
151737,151737,Hepatocytes
151738,151738,Malignant cells
151739,151739,Malignant cells
151740,151740,Malignant cells
151741,151741,Malignant cells
151742,151742,Malignant cells
151743,151743,Malignant cells
151744,151744,Malignant cells
151745,151745,Malignant cells
151746,151746,Malignant cells
151747,151747,Hepatocytes
151748,151748,Malignant cells
151749,151749,Hepatocytes
151750,151750,Hepatocytes
151751,151751,Hepatocytes
151752,151752,Malignant cells
151753,151753,Malignant cells
151754,151754,TAMs
151755,151755,Malignant cells
151756,151756,TECs
151757,151757,TECs
151758,151758,TAMs
151759,151759,Malignant cells
151760,151760,TECs
151761,151761,Malignant cells
151762,151762,Malignant cells
151763,151763,TECs
151764,151764,Hepatocytes
151765,151765,Malignant cells
151766,151766,Malignant cells
151767,151767,Hepatocytes
151768,151768,Malignant cells
151769,151769,Malignant cells
151770,151770,TAMs
151771,151771,Malignant cells
151772,151772,Malignant cells
151773,151773,Malignant cells
151774,151774,TECs
151775,151775,Hepatocytes
151776,151776,Hepatocytes
151777,151777,Hepatocytes
151778,151778,CAFs
151779,151779,CAFs
151780,151780,CAFs
151781,151781,CAFs
151782,151782,CAFs
151783,151783,CAFs
151784,151784,CAFs
151785,151785,CAFs
151786,151786,Monocytes
151787,151787,CAFs
151788,151788,CAFs
151789,151789,CAFs
151790,151790,CAFs
151791,151791,CAFs
151792,151792,CAFs
151793,151793,CAFs
151794,151794,CAFs
151795,151795,CAFs
151796,151796,TECs
151797,151797,CAFs
151798,151798,CAFs
151799,151799,CAFs
151800,151800,Dendritic cells
151801,151801,Stellate cells
151802,151802,CAFs
151803,151803,CAFs
151804,151804,TECs
151805,151805,CAFs
151806,151806,TECs
151807,151807,CAFs
151808,151808,CAFs
151809,151809,CAFs
151810,151810,CAFs
151811,151811,CAFs
151812,151812,CAFs
151813,151813,CAFs
151814,151814,CAFs
151815,151815,CAFs
151816,151816,CAFs
151817,151817,CAFs
151818,151818,CAFs
151819,151819,TECs
151820,151820,CAFs
151821,151821,CAFs
151822,151822,TECs
151823,151823,CAFs
151824,151824,CAFs
151825,151825,T cells
151826,151826,CAFs
151827,151827,CAFs
151828,151828,CAFs
151829,151829,CAFs
151830,151830,CAFs
151831,151831,CAFs
151832,151832,CAFs
151833,151833,CAFs
151834,151834,CAFs
151835,151835,CAFs
151836,151836,CAFs
151837,151837,CAFs
151838,151838,CAFs
151839,151839,TECs
151840,151840,CAFs
151841,151841,T cells
151842,151842,CAFs
151843,151843,T cells
151844,151844,TECs
151845,151845,CAFs
151846,151846,CAFs
151847,151847,CAFs
151848,151848,CAFs
151849,151849,CAFs
151850,151850,TECs
151851,151851,TECs
151852,151852,CAFs
151853,151853,CAFs
151854,151854,TECs
151855,151855,CAFs
151856,151856,CAFs
151857,151857,CAFs
151858,151858,CAFs
151859,151859,TECs
151860,151860,T cells
151861,151861,TECs
151862,151862,Hepatocytes
151863,151863,T cells
151864,151864,CAFs
151865,151865,Monocytes
151866,151866,T cells
151867,151867,CAFs
151868,151868,CAFs
151869,151869,CAFs
151870,151870,TECs
151871,151871,CAFs
151872,151872,Dendritic cells
151873,151873,Hepatocytes
151874,151874,Malignant cells
151875,151875,CAFs
151876,151876,Malignant cells
151877,151877,Malignant cells
151878,151878,CAFs
151879,151879,CAFs
151880,151880,CAFs
151881,151881,CAFs
151882,151882,CAFs
151883,151883,CAFs
151884,151884,CAFs
151885,151885,CAFs
151886,151886,CAFs
151887,151887,CAFs
151888,151888,Mast cells
151889,151889,TECs
151890,151890,CAFs
151891,151891,Smooth muscle cells
151892,151892,T cells
151893,151893,Cholangiocytes
151894,151894,CAFs
151895,151895,CAFs
151896,151896,CAFs
151897,151897,CAFs
151898,151898,CAFs
151899,151899,CAFs
151900,151900,CAFs
151901,151901,CAFs
151902,151902,CAFs
151903,151903,CAFs
151904,151904,Smooth muscle cells
151905,151905,CAFs
151906,151906,CAFs
151907,151907,CAFs
151908,151908,CAFs
151909,151909,TECs
151910,151910,CAFs
151911,151911,T cells
151912,151912,CAFs
151913,151913,CAFs
151914,151914,CAFs
151915,151915,CAFs
151916,151916,TECs
151917,151917,CAFs
151918,151918,Dendritic cells
151919,151919,CAFs
151920,151920,TECs
151921,151921,CAFs
151922,151922,CAFs
151923,151923,TAMs
151924,151924,Monocytes
151925,151925,Cholangiocytes
151926,151926,TAMs
151927,151927,CAFs
151928,151928,CAFs
151929,151929,CAFs
151930,151930,CAFs
151931,151931,CAFs
151932,151932,CAFs
151933,151933,TAMs
151934,151934,Malignant cells
151935,151935,CAFs
151936,151936,CAFs
151937,151937,CAFs
151938,151938,CAFs
151939,151939,CAFs
151940,151940,TECs
151941,151941,CAFs
151942,151942,TECs
151943,151943,TECs
151944,151944,CAFs
151945,151945,CAFs
151946,151946,CAFs
151947,151947,CAFs
151948,151948,TAMs
151949,151949,CAFs
151950,151950,CAFs
151951,151951,CAFs
151952,151952,CAFs
151953,151953,CAFs
151954,151954,CAFs
151955,151955,CAFs
151956,151956,CAFs
151957,151957,CAFs
151958,151958,CAFs
151959,151959,B cells
151960,151960,T cells
151961,151961,CAFs
151962,151962,T cells
151963,151963,TECs
151964,151964,TECs
151965,151965,CAFs
151966,151966,TECs
151967,151967,Hepatocytes
151968,151968,TECs
151969,151969,CAFs
151970,151970,CAFs
151971,151971,CAFs
151972,151972,CAFs
151973,151973,CAFs
151974,151974,TECs
151975,151975,Malignant cells
151976,151976,Malignant cells
151977,151977,Malignant cells
151978,151978,Malignant cells
151979,151979,Malignant cells
151980,151980,Malignant cells
151981,151981,Dendritic cells
151982,151982,CAFs
151983,151983,Malignant cells
151984,151984,TECs
151985,151985,Malignant cells
151986,151986,Malignant cells
151987,151987,Malignant cells
151988,151988,Malignant cells
151989,151989,Malignant cells
151990,151990,Malignant cells
151991,151991,Malignant cells
151992,151992,Malignant cells
151993,151993,Malignant cells
151994,151994,Malignant cells
151995,151995,TAMs
151996,151996,Malignant cells
151997,151997,Malignant cells
151998,151998,Malignant cells
151999,151999,Malignant cells
152000,152000,Malignant cells
152001,152001,Hepatocytes
152002,152002,Hepatocytes
152003,152003,Malignant cells
152004,152004,Hepatocytes
152005,152005,Malignant cells
152006,152006,Malignant cells
152007,152007,Malignant cells
152008,152008,Malignant cells
152009,152009,Malignant cells
152010,152010,Malignant cells
152011,152011,Malignant cells
152012,152012,Malignant cells
152013,152013,Malignant cells
152014,152014,Malignant cells
152015,152015,Hepatocytes
152016,152016,Hepatocytes
152017,152017,Malignant cells
152018,152018,Hepatocytes
152019,152019,Malignant cells
152020,152020,Malignant cells
152021,152021,Malignant cells
152022,152022,Malignant cells
152023,152023,TECs
152024,152024,Malignant cells
152025,152025,Malignant cells
152026,152026,Malignant cells
152027,152027,Hepatocytes
152028,152028,Hepatocytes
152029,152029,TAMs
152030,152030,Malignant cells
152031,152031,Malignant cells
152032,152032,Malignant cells
152033,152033,Malignant cells
152034,152034,Malignant cells
152035,152035,Malignant cells
152036,152036,Malignant cells
152037,152037,Hepatocytes
152038,152038,Hepatocytes
152039,152039,Malignant cells
152040,152040,Malignant cells
152041,152041,Malignant cells
152042,152042,Malignant cells
152043,152043,Malignant cells
152044,152044,Malignant cells
152045,152045,Malignant cells
152046,152046,Malignant cells
152047,152047,Malignant cells
152048,152048,Malignant cells
152049,152049,Malignant cells
152050,152050,Malignant cells
152051,152051,Malignant cells
152052,152052,Malignant cells
152053,152053,Malignant cells
152054,152054,Malignant cells
152055,152055,Malignant cells
152056,152056,Malignant cells
152057,152057,Malignant cells
152058,152058,Malignant cells
152059,152059,Malignant cells
152060,152060,Malignant cells
152061,152061,Malignant cells
152062,152062,Malignant cells
152063,152063,Malignant cells
152064,152064,Malignant cells
152065,152065,Malignant cells
152066,152066,CAFs
152067,152067,T cells
152068,152068,T cells
152069,152069,Plasma cells
152070,152070,CAFs
152071,152071,CAFs
152072,152072,CAFs
152073,152073,CAFs
152074,152074,CAFs
152075,152075,B cells
152076,152076,CAFs
152077,152077,CAFs
152078,152078,CAFs
152079,152079,CAFs
152080,152080,CAFs
152081,152081,B cells
152082,152082,CAFs
152083,152083,CAFs
152084,152084,CAFs
152085,152085,B cells
152086,152086,CAFs
152087,152087,CAFs
152088,152088,CAFs
152089,152089,CAFs
152090,152090,CAFs
152091,152091,CAFs
152092,152092,T cells
152093,152093,CAFs
152094,152094,CAFs
152095,152095,CAFs
152096,152096,CAFs
152097,152097,CAFs
152098,152098,CAFs
152099,152099,CAFs
152100,152100,CAFs
152101,152101,CAFs
152102,152102,CAFs
152103,152103,CAFs
152104,152104,TECs
152105,152105,TECs
152106,152106,CAFs
152107,152107,CAFs
152108,152108,CAFs
152109,152109,CAFs
152110,152110,TECs
152111,152111,CAFs
152112,152112,CAFs
152113,152113,CAFs
152114,152114,CAFs
152115,152115,TECs
152116,152116,CAFs
152117,152117,CAFs
152118,152118,CAFs
152119,152119,CAFs
152120,152120,NK cells
152121,152121,CAFs
152122,152122,TECs
152123,152123,TECs
152124,152124,CAFs
152125,152125,Plasma cells
152126,152126,Dendritic cells
152127,152127,CAFs
152128,152128,CAFs
152129,152129,CAFs
152130,152130,CAFs
152131,152131,CAFs
152132,152132,CAFs
152133,152133,CAFs
152134,152134,CAFs
152135,152135,CAFs
152136,152136,Neutrophils
152137,152137,CAFs
152138,152138,CAFs
152139,152139,CAFs
152140,152140,CAFs
152141,152141,CAFs
152142,152142,CAFs
152143,152143,CAFs
152144,152144,CAFs
152145,152145,CAFs
152146,152146,CAFs
152147,152147,CAFs
152148,152148,Hepatocytes
152149,152149,Hepatocytes
152150,152150,Hepatocytes
152151,152151,Malignant cells
152152,152152,CAFs
152153,152153,Malignant cells
152154,152154,TECs
152155,152155,CAFs
152156,152156,Malignant cells
152157,152157,Hepatocytes
152158,152158,Malignant cells
152159,152159,Malignant cells
152160,152160,Hepatocytes
152161,152161,Malignant cells
152162,152162,TAMs
152163,152163,Malignant cells
152164,152164,Malignant cells
152165,152165,Malignant cells
152166,152166,Malignant cells
152167,152167,Malignant cells
152168,152168,Malignant cells
152169,152169,Malignant cells
152170,152170,Malignant cells
152171,152171,Malignant cells
152172,152172,Malignant cells
152173,152173,Malignant cells
152174,152174,Malignant cells
152175,152175,Malignant cells
152176,152176,Malignant cells
152177,152177,Malignant cells
152178,152178,Malignant cells
152179,152179,Malignant cells
152180,152180,Malignant cells
152181,152181,Malignant cells
152182,152182,Hepatocytes
152183,152183,TECs
152184,152184,Malignant cells
152185,152185,Malignant cells
152186,152186,TAMs
152187,152187,Malignant cells
152188,152188,TECs
152189,152189,Malignant cells
152190,152190,Malignant cells
152191,152191,TECs
152192,152192,TAMs
152193,152193,Hepatocytes
152194,152194,Malignant cells
152195,152195,Malignant cells
152196,152196,Malignant cells
152197,152197,Malignant cells
152198,152198,Malignant cells
152199,152199,Hepatocytes
152200,152200,Malignant cells
152201,152201,Malignant cells
152202,152202,Malignant cells
152203,152203,Hepatocytes
152204,152204,Hepatocytes
152205,152205,Malignant cells
152206,152206,Malignant cells
152207,152207,Malignant cells
152208,152208,CAFs
152209,152209,Hepatocytes
152210,152210,Malignant cells
152211,152211,TECs
152212,152212,TECs
152213,152213,Malignant cells
152214,152214,CAFs
152215,152215,CAFs
152216,152216,Malignant cells
152217,152217,Malignant cells
152218,152218,CAFs
152219,152219,CAFs
152220,152220,CAFs
152221,152221,CAFs
152222,152222,CAFs
152223,152223,CAFs
152224,152224,CAFs
152225,152225,CAFs
152226,152226,CAFs
152227,152227,CAFs
152228,152228,CAFs
152229,152229,CAFs
152230,152230,CAFs
152231,152231,CAFs
152232,152232,CAFs
152233,152233,CAFs
152234,152234,CAFs
152235,152235,TECs
152236,152236,CAFs
152237,152237,CAFs
152238,152238,CAFs
152239,152239,CAFs
152240,152240,CAFs
152241,152241,CAFs
152242,152242,CAFs
152243,152243,CAFs
152244,152244,CAFs
152245,152245,CAFs
152246,152246,CAFs
152247,152247,CAFs
152248,152248,CAFs
152249,152249,CAFs
152250,152250,TECs
152251,152251,TECs
152252,152252,CAFs
152253,152253,CAFs
152254,152254,TECs
152255,152255,CAFs
152256,152256,CAFs
152257,152257,CAFs
152258,152258,TECs
152259,152259,CAFs
152260,152260,TECs
152261,152261,CAFs
152262,152262,CAFs
152263,152263,CAFs
152264,152264,CAFs
152265,152265,T cells
152266,152266,CAFs
152267,152267,TECs
152268,152268,CAFs
152269,152269,CAFs
152270,152270,TECs
152271,152271,CAFs
152272,152272,CAFs
152273,152273,TECs
152274,152274,TECs
152275,152275,CAFs
152276,152276,CAFs
152277,152277,CAFs
152278,152278,CAFs
152279,152279,TECs
152280,152280,CAFs
152281,152281,CAFs
152282,152282,CAFs
152283,152283,TAMs
152284,152284,CAFs
152285,152285,CAFs
152286,152286,CAFs
152287,152287,CAFs
152288,152288,CAFs
152289,152289,CAFs
152290,152290,CAFs
152291,152291,CAFs
152292,152292,CAFs
152293,152293,CAFs
152294,152294,CAFs
152295,152295,CAFs
152296,152296,CAFs
152297,152297,CAFs
152298,152298,Malignant cells
152299,152299,CAFs
152300,152300,CAFs
152301,152301,CAFs
152302,152302,TECs
152303,152303,Malignant cells
152304,152304,TECs
152305,152305,TECs
152306,152306,CAFs
152307,152307,CAFs
152308,152308,Malignant cells
152309,152309,CAFs
152310,152310,CAFs
152311,152311,Malignant cells
152312,152312,TECs
152313,152313,CAFs
152314,152314,CAFs
152315,152315,CAFs
152316,152316,CAFs
152317,152317,Malignant cells
152318,152318,Malignant cells
152319,152319,Hepatocytes
152320,152320,Malignant cells
152321,152321,TAMs
152322,152322,CAFs
152323,152323,CAFs
152324,152324,Hepatocytes
152325,152325,Malignant cells
152326,152326,CAFs
152327,152327,TECs
152328,152328,Malignant cells
152329,152329,TECs
152330,152330,TECs
152331,152331,Malignant cells
152332,152332,TECs
152333,152333,TECs
152334,152334,CAFs
152335,152335,TAMs
152336,152336,Malignant cells
152337,152337,CAFs
152338,152338,CAFs
152339,152339,Malignant cells
152340,152340,CAFs
152341,152341,TECs
152342,152342,TECs
152343,152343,Malignant cells
152344,152344,CAFs
152345,152345,Neutrophils
152346,152346,Malignant cells
152347,152347,Malignant cells
152348,152348,TECs
152349,152349,CAFs
152350,152350,CAFs
152351,152351,CAFs
152352,152352,TAMs
152353,152353,CAFs
152354,152354,CAFs
152355,152355,Malignant cells
152356,152356,Malignant cells
152357,152357,TECs
152358,152358,CAFs
152359,152359,TECs
152360,152360,CAFs
152361,152361,TAMs
152362,152362,Malignant cells
152363,152363,Malignant cells
152364,152364,TAMs
152365,152365,Malignant cells
152366,152366,Malignant cells
152367,152367,Malignant cells
152368,152368,Malignant cells
152369,152369,CAFs
152370,152370,Malignant cells
152371,152371,Malignant cells
152372,152372,Malignant cells
152373,152373,Malignant cells
152374,152374,Malignant cells
152375,152375,CAFs
152376,152376,CAFs
152377,152377,Malignant cells
152378,152378,Malignant cells
152379,152379,Malignant cells
152380,152380,Hepatocytes
152381,152381,Malignant cells
152382,152382,Malignant cells
152383,152383,Malignant cells
152384,152384,Malignant cells
152385,152385,CAFs
152386,152386,TECs
152387,152387,Malignant cells
152388,152388,CAFs
152389,152389,Malignant cells
152390,152390,Malignant cells
152391,152391,Malignant cells
152392,152392,CAFs
